Pair,Interval,BB_Period,BB_Std,Threshold,Trend_MA,SL,TP,P1_PnL,P2_PnL,P3_PnL,P4_PnL,P5_PnL,P6_PnL,P7_PnL,P8_PnL,Mean_PnL,Trades,Accuracy,Sharpe,MaxDD,Score,Valid
SOL-USDT,4h,50,3.0,0.7,100,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,0.7,50,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.0,0.7,0,0.05,0.12,10.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,163,31.3,0.16,48.0,0.00,False
SOL-USDT,4h,10,2.5,1.0,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.0,1.0,0,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,3.0,0.8,50,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.0,1.0,50,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,3.0,0.9,50,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.5,1.0,0,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,3.0,1.0,0,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,3.0,0.9,100,0.03,0.05,0.00,0.00,0.00,0.00,0.00,-3.12,0.00,0.00,-0.39,2,0.0,-57.93,1.6,0.00,False
SOL-USDT,4h,50,3.0,1.0,0,0.03,0.12,0.00,0.00,0.00,-19.49,0.00,0.00,0.00,0.00,-2.44,58,17.2,-1.08,24.1,0.00,False
SOL-USDT,4h,30,2.0,0.8,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.97,-2.62,128,39.8,-1.14,80.2,0.00,False
SOL-USDT,1h,30,2.5,1.0,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.0,0.7,0,0.02,0.05,0.00,2.23,-48.41,0.00,0.00,0.00,0.00,0.00,-5.77,483,62.8,10.42,74.0,0.00,False
SOL-USDT,4h,20,2.5,0.7,50,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,3.0,1.0,0,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.0,0.9,50,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,3.0,0.7,50,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.0,1.0,100,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.10,-0.39,2,0.0,-1877.52,1.6,0.00,False
SOL-USDT,4h,30,3.0,0.9,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,3.0,0.8,0,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.0,0.9,0,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.5,1.0,0,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.5,1.0,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,3.0,0.9,200,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,3.0,1.0,0,0.03,0.05,0.00,0.00,0.00,-12.72,0.00,0.00,0.00,-20.73,-4.18,87,23.4,-4.29,30.7,0.00,False
SOL-USDT,1h,30,3.0,0.8,200,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,0.9,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.7,0,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.5,1.0,50,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.5,0.8,100,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,0.9,100,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.7,0,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,1.0,100,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.0,1.0,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-60.68,-7.59,195,38.5,-1.57,75.3,0.00,False
SOL-USDT,4h,30,2.0,1.0,0,0.02,0.03,-23.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.90,421,34.4,-0.08,42.8,0.00,False
SOL-USDT,4h,20,3.0,0.7,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.0,0.8,200,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,0.8,50,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.0,0.7,0,0.03,0.03,0.00,0.00,0.00,0.00,3.10,2.83,0.00,0.00,0.74,611,75.1,31.71,50.2,0.00,False
SOL-USDT,4h,50,2.0,0.9,50,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.0,0.7,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.9,100,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.5,0.9,200,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.0,0.7,200,0.03,0.12,0.00,0.00,0.00,58.55,0.00,0.00,0.00,0.00,7.32,60,40.0,-0.03,11.7,0.00,False
SOL-USDT,4h,50,3.0,1.0,200,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,3.0,0.8,0,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,3.0,1.0,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,3.0,0.9,200,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.5,0.7,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,3.0,0.8,100,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.5,1.0,200,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,3.0,0.9,100,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.7,100,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,0.8,200,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,0.9,50,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.5,0.8,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.5,0.7,50,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,3.0,1.0,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.0,1.0,50,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.38,-1.30,45,22.2,-0.97,18.4,0.00,False
SOL-USDT,4h,20,2.0,1.0,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.0,0.9,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.0,0.9,200,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.5,1.0,100,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.0,0.9,0,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.5,0.7,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-45.22,-5.65,234,34.6,-0.81,50.5,0.00,False
SOL-USDT,1h,20,3.0,0.8,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,3.0,0.7,50,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.0,0.9,200,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.0,0.8,0,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,0.9,200,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.0,0.8,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,0.8,200,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.0,1.0,0,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.5,0.9,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,3.0,1.0,100,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,0.8,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.9,50,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.5,0.8,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,0.9,100,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.0,0.7,200,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.0,0.9,50,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.5,1.0,0,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,0.8,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.5,0.9,0,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,3.0,0.9,50,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.0,0.7,0,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.50,-1.69,289,36.7,-0.29,46.2,0.00,False
SOL-USDT,1h,20,2.0,0.7,0,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,3.0,1.0,0,0.05,0.08,19.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.38,6,100.0,6.11,0.0,0.00,False
SOL-USDT,1h,30,3.0,0.8,200,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,0.8,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.5,0.7,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.5,0.9,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,-45.97,0.00,0.00,-5.75,376,36.4,-1.34,56.2,0.00,False
SOL-USDT,4h,30,2.5,0.9,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.0,0.8,100,0.03,0.12,0.00,0.00,0.00,47.06,0.00,0.00,0.00,0.00,5.88,79,34.2,0.36,28.6,0.00,False
SOL-USDT,1h,20,2.0,0.7,0,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,0.8,0,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.5,1.0,0,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,3.0,0.7,0,0.02,0.05,0.00,0.00,-57.20,0.00,0.00,0.00,0.00,0.00,-7.15,268,22.4,-2.15,64.6,0.00,False
SOL-USDT,1h,50,2.0,0.9,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,3.0,0.8,0,0.02,0.08,0.00,0.00,0.00,0.00,0.00,16.78,0.00,0.00,2.10,290,36.2,0.49,35.7,0.00,False
SOL-USDT,4h,20,3.0,0.9,0,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.5,0.7,200,0.05,0.05,0.00,0.00,0.00,32.02,0.00,0.00,0.00,0.00,4.00,55,56.4,-0.41,12.0,0.00,False
SOL-USDT,1h,10,3.0,0.7,50,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,0.9,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,0.9,0,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.0,0.7,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.0,0.8,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,1.62,0.00,34.71,4.54,145,72.4,27.32,43.3,0.00,False
SOL-USDT,4h,50,2.0,0.8,0,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.5,0.7,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,1.0,200,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.0,0.8,0,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.0,0.8,50,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,3.0,0.9,0,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.5,1.0,100,0.03,0.12,0.00,0.00,-6.12,0.00,0.00,0.00,0.00,0.00,-0.76,4,0.0,-24.44,4.8,0.00,False
SOL-USDT,1h,50,2.0,0.9,50,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.0,1.0,0,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.0,0.9,200,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.0,0.7,200,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,0.7,100,0.03,0.03,0.00,0.00,0.00,-0.46,0.00,0.00,0.00,0.00,-0.06,4,50.0,1.02,3.5,0.00,False
SOL-USDT,4h,30,2.0,0.8,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.7,100,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.0,1.0,50,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,3.0,0.9,100,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,3.0,0.7,0,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,1.0,200,0.03,0.03,0.00,0.00,0.00,6.12,0.00,0.00,0.00,0.00,0.76,22,59.1,-0.06,9.1,0.00,False
SOL-USDT,4h,20,2.5,0.8,0,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.5,0.7,200,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,3.0,1.0,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.0,0.9,100,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,50,2.5,0.8,0,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,0.9,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,3.0,0.9,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.8,0,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,3.0,0.9,50,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.5,0.7,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,10,2.5,0.9,50,0.05,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.7,0,0.05,0.08,0.00,0.00,0.00,0.00,0.00,23.55,0.00,0.00,2.94,373,52.0,-0.95,61.6,0.00,False
SOL-USDT,4h,50,2.5,0.7,0,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.0,0.7,0,0.02,0.05,0.00,0.00,0.00,-105.15,0.00,0.00,0.00,0.00,-13.14,512,23.0,-2.03,115.2,0.00,False
SOL-USDT,4h,50,3.0,0.9,100,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.0,0.7,0,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.98,5.75,220,32.3,0.55,41.4,0.00,False
SOL-USDT,4h,30,2.5,0.9,0,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,0.7,0,0.02,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,2.5,0.7,100,0.05,0.08,0.00,0.00,0.00,4.90,0.00,0.00,0.00,0.00,0.61,103,53.4,0.77,28.2,0.00,False
SOL-USDT,4h,10,2.5,1.0,200,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,0.8,0,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,50,2.5,0.8,200,0.02,0.03,3.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,19,47.4,0.40,6.2,0.00,False
SOL-USDT,1h,30,2.5,0.8,50,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,2.5,1.0,0,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,20,3.0,0.7,100,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,30,2.5,0.9,0,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.0,1.0,0,0.02,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,1h,30,3.0,0.7,0,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,20,2.5,0.9,0,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,3.0,0.9,50,0.03,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0,0.00,0.0,0.00,False
SOL-USDT,4h,10,2.0,0.9,0,0.05,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-53.02,-6.63,133,36.1,-0.25,85.3,0.00,False
